Wall time,Step,Value
1495133011.9466355,9400,0.0016280412673950195
1495133114.9034894,9600,0.0011928677558898926
1495133213.2135398,9800,0.0014404058456420898
1495134261.2859595,10000,0.002201974391937256
1495134354.4584904,10200,0.0020221471786499023
1495134521.2113502,10400,0.0007297992706298828
1495134621.1986277,10600,0.0009998083114624023
1495134745.155823,10800,0.0010815858840942383
1495135188.4780042,11000,0.0012333393096923828
1495135310.6812744,11200,0.000868678092956543
1495135472.979522,11400,0.0011779069900512695
1495135565.5335612,11600,0.0013499855995178223
1495135732.8101172,11800,0.001069784164428711
1495136137.2409077,12000,0.0011652112007141113
1495136330.639614,12200,0.0008600950241088867
1495136496.9951997,12400,0.0009658932685852051
1495136663.2377062,12600,0.0006659626960754395
1495136769.2067866,12800,0.0007321834564208984
1495137257.1647153,13000,0.0010062456130981445
1495137452.03411,13200,0.0008934736251831055
1495137629.2076154,13400,0.001041710376739502
1495137806.005276,13600,0.0007984638214111328
1495137964.533595,13800,0.0009385943412780762
1495138408.6062222,14000,0.0011922717094421387
1495138552.5791264,14200,0.0009650588035583496
1495138726.9056582,14400,0.0008255839347839355
1495138854.933345,14600,0.000849306583404541
1495138993.0635839,14800,0.000888824462890625
1495139428.5678136,15000,0.0009438395500183105
1495139555.2367637,15200,0.0009298324584960938
1495139725.0204263,15400,0.0007600784301757812
1495139897.4903824,15600,0.0007010102272033691
1495140050.357522,15800,0.0009739398956298828
1495140549.0437236,16000,0.0009034276008605957
1495140724.5792654,16200,0.0009146332740783691
1495140892.1953714,16400,0.00048285722732543945
1495141067.8097105,16600,0.0006873607635498047
1495141195.782687,16800,0.0007988214492797852
1495141670.2149909,17000,0.0008891820907592773
1495141862.8747127,17200,0.0008995532989501953
1495142027.150268,17400,0.0005484819412231445
1495142201.517694,17600,0.0008329153060913086
1495142379.7538545,17800,0.0008916854858398438
1495142878.8501656,18000,0.000787198543548584
1495143072.3566291,18200,0.000784754753112793
1495143238.264758,18400,0.0009137392044067383
1495143413.428905,18600,0.0009146928787231445
1495143586.9814034,18800,0.000912010669708252
1495144084.2652817,19000,0.0009494423866271973
1495144280.4254556,19200,0.0007751584053039551
1495144448.047976,19400,0.0008020401000976562
1495144622.8126729,19600,0.0006275773048400879
1495144801.5076456,19800,0.0007261037826538086
1495146390.6606667,20000,0.000830233097076416
1495146585.9988735,20200,0.00047218799591064453
1495146764.479004,20400,0.0007947683334350586
1495146943.924905,20600,0.000661313533782959
1495147122.429406,20800,0.0010986924171447754
1495147613.0706108,21000,0.0005100369453430176
1495147811.3559966,21200,0.000939786434173584
1495147993.3599272,21400,0.0005587935447692871
1495148171.6273696,21600,0.0008385181427001953
1495148346.6013134,21800,0.0006053447723388672
1495148835.88946,22000,0.000728309154510498
1495149030.8088696,22200,0.0005953311920166016
1495149210.1667442,22400,0.0005759596824645996
1495149390.0550776,22600,0.0005937814712524414
1495149561.9556134,22800,0.0007106661796569824
1495150054.2815623,23000,0.0006131529808044434
1495150238.892474,23200,0.0007812380790710449
1495150361.46539,23400,0.000751495361328125
1495150521.3633268,23600,0.0006609559059143066
1495150700.7930987,23800,0.0005736947059631348
1495151186.814003,24000,0.0007458925247192383
1495151383.0299428,24200,0.0006122589111328125
1495151558.152351,24400,0.000702977180480957
1495151736.75403,24600,0.0006710290908813477
1495151903.0473304,24800,0.0005690455436706543
1495152396.6422064,25000,0.0006334185600280762
1495152590.52935,25200,0.000773012638092041
1495152770.0383663,25400,0.00046712160110473633
1495152943.1916637,25600,0.0005956292152404785
1495153117.29473,25800,0.0003916621208190918
1495153608.936496,26000,0.0005173087120056152
1495153804.910595,26200,0.0004665255546569824
1495153985.4210963,26400,0.00041854381561279297
1495154163.4610167,26600,0.0007216334342956543
1495154339.088473,26800,0.0004699230194091797
1495154828.6526892,27000,0.00046890974044799805
1495155025.868467,27200,0.000321805477142334
1495155204.1869447,27400,0.0004240870475769043
1495155378.630576,27600,0.0006387233734130859
1495155554.6944225,27800,0.0004729032516479492
1495156040.321975,28000,0.0006082653999328613
1495156234.782271,28200,0.0003904104232788086
1495156401.478953,28400,0.0005382299423217773
1495156538.4018846,28600,0.0005383491516113281
1495156686.436226,28800,0.00043582916259765625
1495157170.8932726,29000,0.0004590153694152832
1495157358.3029215,29200,0.0006821155548095703
1495157521.2676022,29400,0.0004819631576538086
1495157640.7783735,29600,0.0008273720741271973
1495157814.1453505,29800,0.000491023063659668
1495159298.246745,30000,0.0005037188529968262
1495159483.4797602,30200,0.000398099422454834
1495159583.795273,30400,0.0005322694778442383
1495159768.187768,30600,0.00041472911834716797
1495159934.0947776,30800,0.0005077719688415527
1495160433.1389494,31000,0.0004980564117431641
1495160628.6963067,31200,0.0006806254386901855
1495160797.965926,31400,0.0004898905754089355
1495160975.9153736,31600,0.0006406903266906738
1495161074.994167,31800,0.0006426572799682617
1495161560.1631591,32000,0.00047212839126586914
1495161743.6922038,32200,0.0004055500030517578
1495161913.945933,32400,0.0004418492317199707
1495162063.8596668,32600,0.00048047304153442383
1495162218.2810094,32800,0.0005486011505126953
1495162703.8738508,33000,0.0005601644515991211
1495162891.5286863,33200,0.0005289912223815918
1495163041.1901639,33400,0.000704646110534668
1495163180.9354246,33600,0.00047016143798828125
1495163366.107395,33800,0.0004093647003173828
1495163854.7201972,34000,0.0006960034370422363
1495164051.9625123,34200,0.00036334991455078125
1495164230.1982503,34400,0.0004394650459289551
1495164405.8463082,34600,0.00033730268478393555
1495164576.1070445,34800,0.0006774663925170898
1495165070.0292552,35000,0.0005442500114440918
1495165268.2050362,35200,0.0006783604621887207
1495165445.9521337,35400,0.0004426240921020508
1495165620.5983555,35600,0.0005346536636352539
1495165802.4362829,35800,0.0006366968154907227
1495166292.036173,36000,0.0004661083221435547
1495166487.3008602,36200,0.000572502613067627
1495166667.6680958,36400,0.00045990943908691406
1495166839.2939708,36600,0.00036090612411499023
1495167014.2082746,36800,0.00042176246643066406
1495167512.8650856,37000,0.0004935860633850098
1495167706.776279,37200,0.00043785572052001953
1495167881.684339,37400,0.0005170106887817383
1495168057.7754233,37600,0.00046581029891967773
1495168237.2632792,37800,0.0005105137825012207
1495168727.1071138,38000,0.0003482699394226074
1495168925.6234884,38200,0.0005480051040649414
1495169106.7708428,38400,0.00034368038177490234
1495169285.277302,38600,0.000530540943145752
1495169464.8764424,38800,0.0003504753112792969
1495169956.92077,39000,0.0004277229309082031
1495170153.2093365,39200,0.0006324052810668945
1495170332.921377,39400,0.0003719329833984375
1495170506.6228578,39600,0.00035375356674194336
1495170683.3026924,39800,0.0005279183387756348
1495172182.3847477,40000,0.00040662288665771484
1495172379.8334653,40200,0.0007301568984985352
1495172481.9516988,40400,0.00031453371047973633
1495172659.6671689,40600,0.000756680965423584
1495172752.180401,40800,0.0005589127540588379
1495173199.6263425,41000,0.0004031062126159668
1495173335.700562,41200,0.00045871734619140625
1495173496.6113393,41400,0.0005271434783935547
1495173614.259449,41600,0.0004284977912902832
1495173785.5632944,41800,0.0005443692207336426
1495174188.6455777,42000,0.0004743337631225586
1495174331.608092,42200,0.0005348324775695801
1495174482.1792674,42400,0.00047969818115234375
1495174606.030379,42600,0.0005840063095092773
1495174758.2315457,42800,0.0003510117530822754
